jday,month,day,hour,u10,v10,mixht,precip,tempc,year,datetime,ws,wd,wd_category_8,wd_category_4,ws_category,mixht_category,tempc_category,total_hours,percentage_wd_8,percentage_wd_4,percentage_ws,percentage_mixht,percentage_tempc
347,Dec,13,10,-1.42,-0.315,284.693,0.0,21.519,2018,2018-12-13 10:30:00,1.4545188207788857,77.49255536946816,E,E,<2,100-500,20-25,744,4.032258064516129,6.989247311827956,49.05913978494624,11.693548387096774,22.177419354838708
347,Dec,13,11,-1.112,-0.044,858.784,0.0,23.209,2018,2018-12-13 11:30:00,1.1128701631367426,87.73408286468762,E,E,<2,500-1K,20-25,744,4.032258064516129,6.989247311827956,49.05913978494624,11.424731182795698,22.177419354838708
347,Dec,13,12,-0.375,0.204,1548.294,0.0,24.085,2018,2018-12-13 12:30:00,0.4268969430670592,118.54619073104337,SE,E,<2,1K-2K,20-25,744,0.4032258064516129,6.989247311827956,49.05913978494624,11.021505376344086,22.177419354838708
347,Dec,13,13,0.141,-0.017,1831.337,0.0,24.617,2018,2018-12-13 13:30:00,0.1420211251891774,276.8748180287042,W,W,<2,1K-2K,20-25,744,56.85483870967742,76.88172043010752,49.05913978494624,11.021505376344086,22.177419354838708
347,Dec,13,14,0.237,-0.329,1889.697,0.0,24.808,2018,2018-12-13 14:30:00,0.40547503005733904,324.2323518509004,NW,N,<2,1K-2K,20-25,744,24.327956989247312,15.053763440860216,49.05913978494624,11.021505376344086,22.177419354838708
347,Dec,13,15,0.219,-0.785,1832.387,0.0,24.642,2018,2018-12-13 15:30:00,0.814976073268412,344.4119134467972,N,N,<2,1K-2K,20-25,744,6.586021505376344,15.053763440860216,49.05913978494624,11.021505376344086,22.177419354838708
347,Dec,13,16,0.193,-1.029,431.839,0.0,23.578,2018,2018-12-13 16:30:00,1.0469431694222948,349.3769828873462,N,N,<2,100-500,20-25,744,6.586021505376344,15.053763440860216,49.05913978494624,11.693548387096774,22.177419354838708
347,Dec,13,17,0.287,-0.931,16.542,0.0,19.661,2018,2018-12-13 17:30:00,0.9742330316715812,342.86700384965684,N,N,<2,<100,15-20,744,6.586021505376344,15.053763440860216,49.05913978494624,65.45698924731182,16.532258064516128
347,Dec,13,18,0.337,-1.182,16.435,0.0,18.475,2018,2018-12-13 18:30:00,1.2291025181000972,344.08662006552197,N,N,<2,<100,15-20,744,6.586021505376344,15.053763440860216,49.05913978494624,65.45698924731182,16.532258064516128
347,Dec,13,19,0.479,-1.773,26.291,0.0,18.428,2018,2018-12-13 19:30:00,1.8365647279635966,344.88169044360757,N,N,<2,<100,15-20,744,6.586021505376344,15.053763440860216,49.05913978494624,65.45698924731182,16.532258064516128
347,Dec,13,20,0.575,-2.22,45.67,0.0,16.735,2018,2018-12-13 20:30:00,2.2932564182838346,345.4789809653747,N,N,2-4,<100,15-20,744,6.586021505376344,15.053763440860216,47.043010752688176,65.45698924731182,16.532258064516128
347,Dec,13,21,0.523,-2.909,57.517,0.0,15.603,2018,2018-12-13 21:30:00,2.9556403705457805,349.8078550251111,N,N,2-4,<100,15-20,744,6.586021505376344,15.053763440860216,47.043010752688176,65.45698924731182,16.532258064516128
347,Dec,13,22,0.157,-3.001,59.475,0.0,14.728,2018,2018-12-13 22:30:00,3.0051039915450515,357.00525020389637,N,N,2-4,<100,<15,744,6.586021505376344,15.053763440860216,47.043010752688176,65.45698924731182,57.123655913978496
347,Dec,13,23,0.075,-2.979,47.422,0.0,13.857,2018,2018-12-13 23:30:00,2.9799439592046024,358.5578127238126,N,N,2-4,<100,<15,744,6.586021505376344,15.053763440860216,47.043010752688176,65.45698924731182,57.123655913978496
347,Dec,14,0,0.035,-2.93,39.485,0.0,12.991,2018,2018-12-14 00:30:00,2.9302090369118723,359.3156119766967,N,N,2-4,<100,<15,744,6.586021505376344,15.053763440860216,47.043010752688176,65.45698924731182,57.123655913978496
347,Dec,14,1,0.01,-2.862,36.499,0.0,12.165,2018,2018-12-14 01:30:00,2.862017470247168,359.79980591771334,N,N,2-4,<100,<15,744,6.586021505376344,15.053763440860216,47.043010752688176,65.45698924731182,57.123655913978496
347,Dec,14,2,0.317,-2.717,33.021,0.0,11.249,2018,2018-12-14 02:30:00,2.7354301307107076,353.34522820909956,N,N,2-4,<100,<15,744,6.586021505376344,15.053763440860216,47.043010752688176,65.45698924731182,57.123655913978496
347,Dec,14,3,0.414,-2.307,28.073,0.0,10.331,2018,2018-12-14 03:30:00,2.343852597754389,349.8263399751721,N,N,2-4,<100,<15,744,6.586021505376344,15.053763440860216,47.043010752688176,65.45698924731182,57.123655913978496
347,Dec,14,4,0.442,-1.809,15.921,0.0,9.67,2018,2018-12-14 04:30:00,1.86221507887784,346.2697092062157,N,N,<2,<100,<15,744,6.586021505376344,15.053763440860216,49.05913978494624,65.45698924731182,57.123655913978496
348,Dec,14,5,0.662,-1.3,15.896,0.0,9.203,2018,2018-12-14 05:30:00,1.4588502322034294,333.01340562954056,NW,N,<2,<100,<15,744,24.327956989247312,15.053763440860216,49.05913978494624,65.45698924731182,57.123655913978496
348,Dec,14,6,0.815,-0.858,15.869,0.0,8.731,2018,2018-12-14 06:30:00,1.1833803277053407,316.4723109474654,NW,N,<2,<100,<15,744,24.327956989247312,15.053763440860216,49.05913978494624,65.45698924731182,57.123655913978496
348,Dec,14,7,0.817,-0.658,15.893,0.0,10.26,2018,2018-12-14 07:30:00,1.0490247852172034,308.8474668281549,NW,W,<2,<100,<15,744,24.327956989247312,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
348,Dec,14,8,0.854,-0.817,56.691,0.0,15.13,2018,2018-12-14 08:30:00,1.1818650515181501,313.7315395072236,NW,W,<2,<100,15-20,744,24.327956989247312,76.88172043010752,49.05913978494624,65.45698924731182,16.532258064516128
348,Dec,14,9,1.033,-1.172,141.665,0.0,19.175,2018,2018-12-14 09:30:00,1.5622653423794561,318.6070698476625,NW,N,<2,100-500,15-20,744,24.327956989247312,15.053763440860216,49.05913978494624,11.693548387096774,16.532258064516128
348,Dec,14,10,1.369,-1.931,390.469,0.0,21.975,2018,2018-12-14 10:30:00,2.367049217908238,324.66491914996743,NW,N,2-4,100-500,20-25,744,24.327956989247312,15.053763440860216,47.043010752688176,11.693548387096774,22.177419354838708
348,Dec,14,11,1.902,-2.738,1461.653,0.0,23.521,2018,2018-12-14 11:30:00,3.3338038334611113,325.21354199530435,NW,N,2-4,1K-2K,20-25,744,24.327956989247312,15.053763440860216,47.043010752688176,11.021505376344086,22.177419354838708
348,Dec,14,12,2.55,-2.566,2026.155,0.0,24.142,2018,2018-12-14 12:30:00,3.6175759839981243,315.17918871841346,NW,N,2-4,>2000,20-25,744,24.327956989247312,15.053763440860216,47.043010752688176,0.4032258064516129,22.177419354838708
348,Dec,14,13,2.758,-2.448,2192.918,0.0,24.379,2018,2018-12-14 13:30:00,3.6877185358972286,311.5922506677631,NW,W,2-4,>2000,20-25,744,24.327956989247312,76.88172043010752,47.043010752688176,0.4032258064516129,22.177419354838708
348,Dec,14,14,2.884,-2.617,2100.819,0.0,24.341,2018,2018-12-14 14:30:00,3.894373505456301,312.2212366713808,NW,W,2-4,>2000,20-25,744,24.327956989247312,76.88172043010752,47.043010752688176,0.4032258064516129,22.177419354838708
348,Dec,14,15,2.884,-2.708,1920.511,0.0,23.935,2018,2018-12-14 15:30:00,3.9560990887489154,313.1972944434376,NW,W,2-4,1K-2K,20-25,744,24.327956989247312,76.88172043010752,47.043010752688176,11.021505376344086,22.177419354838708
348,Dec,14,16,2.321,-2.218,890.928,0.0,22.552,2018,2018-12-14 16:30:00,3.210383933426032,313.700054496191,NW,W,2-4,500-1K,20-25,744,24.327956989247312,76.88172043010752,47.043010752688176,11.424731182795698,22.177419354838708
348,Dec,14,17,2.758,-2.378,128.929,0.0,18.625,2018,2018-12-14 17:30:00,3.6416271088621914,310.7685362738115,NW,W,2-4,100-500,15-20,744,24.327956989247312,76.88172043010752,47.043010752688176,11.693548387096774,16.532258064516128
348,Dec,14,18,2.656,-2.36,110.126,0.0,16.986,2018,2018-12-14 18:30:00,3.5530178721757086,311.62282584015185,NW,W,2-4,100-500,15-20,744,24.327956989247312,76.88172043010752,47.043010752688176,11.693548387096774,16.532258064516128
348,Dec,14,19,2.648,-2.49,132.089,0.0,15.834,2018,2018-12-14 19:30:00,3.6348320456384227,313.23863736124656,NW,W,2-4,100-500,15-20,744,24.327956989247312,76.88172043010752,47.043010752688176,11.693548387096774,16.532258064516128
348,Dec,14,20,2.578,-2.575,141.806,0.0,14.707,2018,2018-12-14 20:30:00,3.643721860954812,314.9666432526452,NW,W,2-4,100-500,<15,744,24.327956989247312,76.88172043010752,47.043010752688176,11.693548387096774,57.123655913978496
348,Dec,14,21,2.494,-2.404,121.52,0.0,13.389,2018,2018-12-14 21:30:00,3.4639936489549172,313.94731728830016,NW,W,2-4,100-500,<15,744,24.327956989247312,76.88172043010752,47.043010752688176,11.693548387096774,57.123655913978496
348,Dec,14,22,2.618,-2.131,91.198,0.0,12.184,2018,2018-12-14 22:30:00,3.375660676075129,309.1449048173116,NW,W,2-4,<100,<15,744,24.327956989247312,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
348,Dec,14,23,2.8,-1.766,66.255,0.0,11.129,2018,2018-12-14 23:30:00,3.310401184146719,302.2402156996501,NW,W,2-4,<100,<15,744,24.327956989247312,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
348,Dec,15,0,2.931,-1.269,47.268,0.0,10.017,2018,2018-12-15 00:30:00,3.1939195356176397,293.41058675704426,NW,W,2-4,<100,<15,744,24.327956989247312,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
348,Dec,15,1,2.937,-0.899,36.581,0.0,8.957,2018,2018-12-15 01:30:00,3.071509400929777,287.0190695376307,W,W,2-4,<100,<15,744,56.85483870967742,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
348,Dec,15,2,2.806,-0.487,28.614,0.0,7.846,2018,2018-12-15 02:30:00,2.8479475065387003,279.84598618568833,W,W,2-4,<100,<15,744,56.85483870967742,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
348,Dec,15,3,2.218,-0.111,18.886,0.0,6.916,2018,2018-12-15 03:30:00,2.2207757653576823,272.86498199656774,W,W,2-4,<100,<15,744,56.85483870967742,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
348,Dec,15,4,2.19,-0.073,15.734,0.0,6.353,2018,2018-12-15 04:30:00,2.1912163288913304,271.9091524329964,W,W,2-4,<100,<15,744,56.85483870967742,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
349,Dec,15,5,2.698,-0.876,38.158,0.0,7.55,2018,2018-12-15 05:30:00,2.83664943198838,287.9878336442452,W,W,2-4,<100,<15,744,56.85483870967742,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
349,Dec,15,6,2.61,-0.95,34.729,0.0,6.857,2018,2018-12-15 06:30:00,2.777516876636396,290.0007305691796,W,W,2-4,<100,<15,744,56.85483870967742,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
349,Dec,15,7,1.878,-0.895,15.79,0.0,8.426,2018,2018-12-15 07:30:00,2.0803627087601813,295.48110642140637,NW,W,2-4,<100,<15,744,24.327956989247312,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
349,Dec,15,8,1.637,-0.98,61.741,0.0,12.554,2018,2018-12-15 08:30:00,1.9079226923541739,300.907104543826,NW,W,<2,<100,<15,744,24.327956989247312,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
349,Dec,15,9,1.964,-1.454,141.493,0.0,16.559,2018,2018-12-15 09:30:00,2.44364727405573,306.51350354841543,NW,W,2-4,100-500,15-20,744,24.327956989247312,76.88172043010752,47.043010752688176,11.693548387096774,16.532258064516128
349,Dec,15,10,2.249,-1.852,306.157,0.0,19.526,2018,2018-12-15 10:30:00,2.91340093361693,309.47067384814136,NW,W,2-4,100-500,15-20,744,24.327956989247312,76.88172043010752,47.043010752688176,11.693548387096774,16.532258064516128
349,Dec,15,11,2.51,-1.944,1072.053,0.0,21.315,2018,2018-12-15 11:30:00,3.174781252306999,307.7578533738033,NW,W,2-4,1K-2K,20-25,744,24.327956989247312,76.88172043010752,47.043010752688176,11.021505376344086,22.177419354838708
349,Dec,15,12,2.364,-1.921,1155.272,0.0,22.051,2018,2018-12-15 12:30:00,3.046101935260867,309.09750847327575,NW,W,2-4,1K-2K,20-25,744,24.327956989247312,76.88172043010752,47.043010752688176,11.021505376344086,22.177419354838708
349,Dec,15,13,2.404,-2.147,1163.892,0.0,22.557,2018,2018-12-15 13:30:00,3.223170023439657,311.7678768193472,NW,W,2-4,1K-2K,20-25,744,24.327956989247312,76.88172043010752,47.043010752688176,11.021505376344086,22.177419354838708
349,Dec,15,14,2.415,-2.378,1152.209,0.0,22.793,2018,2018-12-15 14:30:00,3.3892637843637963,314.55770879764987,NW,W,2-4,1K-2K,20-25,744,24.327956989247312,76.88172043010752,47.043010752688176,11.021505376344086,22.177419354838708
349,Dec,15,15,2.332,-2.393,1137.624,0.0,22.635,2018,2018-12-15 15:30:00,3.341357957477767,315.73965045448074,NW,N,2-4,1K-2K,20-25,744,24.327956989247312,15.053763440860216,47.043010752688176,11.021505376344086,22.177419354838708
349,Dec,15,16,1.791,-1.613,612.641,0.0,21.23,2018,2018-12-15 16:30:00,2.4102800667142397,312.00664856916507,NW,W,2-4,500-1K,20-25,744,24.327956989247312,76.88172043010752,47.043010752688176,11.424731182795698,22.177419354838708
349,Dec,15,17,1.562,-0.717,16.381,0.0,16.654,2018,2018-12-15 17:30:00,1.718700962936834,294.6563954220711,NW,W,<2,<100,15-20,744,24.327956989247312,76.88172043010752,49.05913978494624,65.45698924731182,16.532258064516128
349,Dec,15,18,1.735,-0.684,16.259,0.0,14.903,2018,2018-12-15 18:30:00,1.8649613937022933,291.5161595304862,W,W,<2,<100,<15,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
349,Dec,15,19,1.869,-0.554,16.169,0.0,13.512,2018,2018-12-15 19:30:00,1.9493786189450217,286.51062378590314,W,W,<2,<100,<15,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
349,Dec,15,20,1.984,-0.227,16.098,0.0,12.368,2018,2018-12-15 20:30:00,1.99694391508625,276.52713191047894,W,W,<2,<100,<15,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
349,Dec,15,21,2.113,0.109,16.042,0.0,11.408,2018,2018-12-15 21:30:00,2.1158095377419963,267.04699046348367,W,W,2-4,<100,<15,744,56.85483870967742,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
349,Dec,15,22,2.579,0.2,16.501,0.0,10.602,2018,2018-12-15 22:30:00,2.586743319310983,265.5656196304973,W,W,2-4,<100,<15,744,56.85483870967742,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
349,Dec,15,23,2.835,0.238,19.32,0.0,9.983,2018,2018-12-15 23:30:00,2.8449725833476847,265.20123625839324,W,W,2-4,<100,<15,744,56.85483870967742,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
349,Dec,16,0,2.865,0.073,20.001,0.0,9.256,2018,2018-12-16 00:30:00,2.8659298665529134,268.5404233484927,W,W,2-4,<100,<15,744,56.85483870967742,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
349,Dec,16,1,2.941,-0.35,20.875,0.0,8.655,2018,2018-12-16 01:30:00,2.9617530281912434,276.7866877194559,W,W,2-4,<100,<15,744,56.85483870967742,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
349,Dec,16,2,2.977,-0.898,25.016,0.0,8.212,2018,2018-12-16 02:30:00,3.109490794326299,286.7857243678081,W,W,2-4,<100,<15,744,56.85483870967742,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
349,Dec,16,3,2.813,-1.325,28.13,0.0,7.624,2018,2018-12-16 03:30:00,3.1094362833156755,295.2217191730756,NW,W,2-4,<100,<15,744,24.327956989247312,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
349,Dec,16,4,2.595,-1.515,27.294,0.0,6.805,2018,2018-12-16 04:30:00,3.004871045485979,300.2770249382498,NW,W,2-4,<100,<15,744,24.327956989247312,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
350,Dec,16,5,1.93,-1.302,22.113,0.0,5.888,2018,2018-12-16 05:30:00,2.3281116811699563,304.00405126130283,NW,W,2-4,<100,<15,744,24.327956989247312,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
350,Dec,16,6,1.592,-1.266,15.677,0.0,5.294,2018,2018-12-16 06:30:00,2.0340157324858628,308.49263738160016,NW,W,2-4,<100,<15,744,24.327956989247312,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
350,Dec,16,7,1.138,-1.09,15.694,0.0,6.985,2018,2018-12-16 07:30:00,1.5757994796293087,313.7658114722475,NW,W,<2,<100,<15,744,24.327956989247312,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
350,Dec,16,8,0.945,-0.974,52.001,0.0,11.77,2018,2018-12-16 08:30:00,1.3570928487026965,315.8657900658391,NW,N,<2,<100,<15,744,24.327956989247312,15.053763440860216,49.05913978494624,65.45698924731182,57.123655913978496
350,Dec,16,9,1.172,-1.242,119.818,0.0,16.036,2018,2018-12-16 09:30:00,1.7076732708571625,316.66096975611356,NW,N,<2,100-500,15-20,744,24.327956989247312,15.053763440860216,49.05913978494624,11.693548387096774,16.532258064516128
350,Dec,16,10,1.375,-1.449,244.723,0.0,19.268,2018,2018-12-16 10:30:00,1.9975550055004745,316.5010331611245,NW,N,<2,100-500,15-20,744,24.327956989247312,15.053763440860216,49.05913978494624,11.693548387096774,16.532258064516128
350,Dec,16,11,1.666,-1.702,617.002,0.0,21.364,2018,2018-12-16 11:30:00,2.381671681823504,315.61240187485294,NW,N,2-4,500-1K,20-25,744,24.327956989247312,15.053763440860216,47.043010752688176,11.424731182795698,22.177419354838708
350,Dec,16,12,1.571,-1.792,892.346,0.0,22.448,2018,2018-12-16 12:30:00,2.3831292453410917,318.75979392413694,NW,N,2-4,500-1K,20-25,744,24.327956989247312,15.053763440860216,47.043010752688176,11.424731182795698,22.177419354838708
350,Dec,16,13,1.296,-1.73,1008.772,0.0,23.116,2018,2018-12-16 13:30:00,2.161600333086577,323.1619097784494,NW,N,2-4,1K-2K,20-25,744,24.327956989247312,15.053763440860216,47.043010752688176,11.021505376344086,22.177419354838708
350,Dec,16,14,1.108,-1.578,1111.647,0.0,23.423,2018,2018-12-16 14:30:00,1.9281462600124506,324.925210633004,NW,N,<2,1K-2K,20-25,744,24.327956989247312,15.053763440860216,49.05913978494624,11.021505376344086,22.177419354838708
350,Dec,16,15,1.079,-1.445,1116.051,0.0,23.333,2018,2018-12-16 15:30:00,1.803404003544408,323.2508318872152,NW,N,<2,1K-2K,20-25,744,24.327956989247312,15.053763440860216,49.05913978494624,11.021505376344086,22.177419354838708
350,Dec,16,16,1.087,-1.008,228.063,0.0,21.508,2018,2018-12-16 16:30:00,1.482441567145228,312.84046635853105,NW,W,<2,100-500,20-25,744,24.327956989247312,76.88172043010752,49.05913978494624,11.693548387096774,22.177419354838708
350,Dec,16,17,1.295,-0.763,16.396,0.0,16.866,2018,2018-12-16 17:30:00,1.503061542319542,300.50613224172383,NW,W,<2,<100,15-20,744,24.327956989247312,76.88172043010752,49.05913978494624,65.45698924731182,16.532258064516128
350,Dec,16,18,1.449,-0.77,16.257,0.0,14.854,2018,2018-12-16 18:30:00,1.6408842128559833,297.98621982987976,NW,W,<2,<100,<15,744,24.327956989247312,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
350,Dec,16,19,1.562,-0.9,16.164,0.0,13.393,2018,2018-12-16 19:30:00,1.8027323705974774,299.9498742666671,NW,W,<2,<100,<15,744,24.327956989247312,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
350,Dec,16,20,1.618,-1.143,16.091,0.0,12.214,2018,2018-12-16 20:30:00,1.9810030287710314,305.2384419482219,NW,W,<2,<100,<15,744,24.327956989247312,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
350,Dec,16,21,1.651,-1.365,16.031,0.0,11.199,2018,2018-12-16 21:30:00,2.1422012043690013,309.5829778861434,NW,W,2-4,<100,<15,744,24.327956989247312,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
350,Dec,16,22,1.616,-1.349,15.976,0.0,10.266,2018,2018-12-16 22:30:00,2.105055106167057,309.85436013911783,NW,W,2-4,<100,<15,744,24.327956989247312,76.88172043010752,47.043010752688176,65.45698924731182,57.123655913978496
350,Dec,16,23,1.465,-1.166,15.926,0.0,9.424,2018,2018-12-16 23:30:00,1.8723730931627915,308.5164376812445,NW,W,<2,<100,<15,744,24.327956989247312,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
350,Dec,17,0,1.211,-1.015,15.881,0.0,8.661,2018,2018-12-17 00:30:00,1.5801094898772046,309.96806577717075,NW,W,<2,<100,<15,744,24.327956989247312,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
350,Dec,17,1,0.805,-0.818,15.837,0.0,7.938,2018,2018-12-17 01:30:00,1.1476711201385177,315.4589212600539,NW,N,<2,<100,<15,744,24.327956989247312,15.053763440860216,49.05913978494624,65.45698924731182,57.123655913978496
350,Dec,17,2,0.526,-0.861,15.789,0.0,7.187,2018,2018-12-17 02:30:00,1.0089583737697012,328.57851027960805,NW,N,<2,<100,<15,744,24.327956989247312,15.053763440860216,49.05913978494624,65.45698924731182,57.123655913978496
350,Dec,17,3,0.315,-1.05,15.739,0.0,6.418,2018,2018-12-17 03:30:00,1.096232183435608,343.30075576600643,N,N,<2,<100,<15,744,6.586021505376344,15.053763440860216,49.05913978494624,65.45698924731182,57.123655913978496
350,Dec,17,4,0.128,-1.03,15.697,0.0,5.747,2018,2018-12-17 04:30:00,1.0379229258475795,352.9160657039382,N,N,<2,<100,<15,744,6.586021505376344,15.053763440860216,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,17,5,0.178,-0.981,15.664,0.0,5.192,2018,2018-12-17 05:30:00,0.9970180539990237,349.71571360194497,N,N,<2,<100,<15,744,6.586021505376344,15.053763440860216,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,17,6,0.379,-1.008,15.635,0.0,4.7,2018,2018-12-17 06:30:00,1.0768960024069176,339.3941377908937,N,N,<2,<100,<15,744,6.586021505376344,15.053763440860216,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,17,7,0.461,-1.099,15.651,0.0,6.356,2018,2018-12-17 07:30:00,1.1917726293215496,337.24330294638185,NW,N,<2,<100,<15,744,24.327956989247312,15.053763440860216,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,17,8,0.314,-0.98,41.267,0.0,11.629,2018,2018-12-17 08:30:00,1.0290753130845185,342.23411714404733,N,N,<2,<100,<15,744,6.586021505376344,15.053763440860216,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,17,9,0.046,-0.843,110.579,0.0,16.088,2018,2018-12-17 09:30:00,0.8442541086663422,356.8766374500726,N,N,<2,100-500,15-20,744,6.586021505376344,15.053763440860216,49.05913978494624,11.693548387096774,16.532258064516128
351,Dec,17,10,-0.203,-0.692,238.5,0.0,19.304,2018,2018-12-17 10:30:00,0.7211608697093874,16.349188042747556,N,N,<2,100-500,15-20,744,6.586021505376344,15.053763440860216,49.05913978494624,11.693548387096774,16.532258064516128
351,Dec,17,11,-0.256,-0.233,1091.335,0.0,21.367,2018,2018-12-17 11:30:00,0.34615747861341956,47.692908872051106,NE,E,<2,1K-2K,20-25,744,5.241935483870968,6.989247311827956,49.05913978494624,11.021505376344086,22.177419354838708
351,Dec,17,12,0.047,-0.292,1295.056,0.0,22.1,2018,2018-12-17 12:30:00,0.295758347304011,350.856161335086,N,N,<2,1K-2K,20-25,744,6.586021505376344,15.053763440860216,49.05913978494624,11.021505376344086,22.177419354838708
351,Dec,17,13,0.198,-0.469,1302.064,0.0,22.666,2018,2018-12-17 13:30:00,0.5090825080475658,337.11175243268406,NW,N,<2,1K-2K,20-25,744,24.327956989247312,15.053763440860216,49.05913978494624,11.021505376344086,22.177419354838708
351,Dec,17,14,0.086,-0.254,1296.235,0.0,22.932,2018,2018-12-17 14:30:00,0.2681641288464958,341.2947900705839,N,N,<2,1K-2K,20-25,744,6.586021505376344,15.053763440860216,49.05913978494624,11.021505376344086,22.177419354838708
351,Dec,17,15,0.145,-0.461,1231.98,0.0,22.87,2018,2018-12-17 15:30:00,0.48326597231752205,342.53988528714285,N,N,<2,1K-2K,20-25,744,6.586021505376344,15.053763440860216,49.05913978494624,11.021505376344086,22.177419354838708
351,Dec,17,16,0.221,-0.285,115.67,0.0,21.457,2018,2018-12-17 16:30:00,0.3606466414650218,322.20861908068724,NW,N,<2,100-500,20-25,744,24.327956989247312,15.053763440860216,49.05913978494624,11.693548387096774,22.177419354838708
351,Dec,17,17,0.438,-0.006,16.383,0.0,16.879,2018,2018-12-17 17:30:00,0.4380410939626555,270.7848246029919,W,W,<2,<100,15-20,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,16.532258064516128
351,Dec,17,18,0.48,0.011,16.246,0.0,14.894,2018,2018-12-17 18:30:00,0.48012602512257135,268.687201503025,W,W,<2,<100,<15,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,17,19,0.574,-0.015,16.157,0.0,13.485,2018,2018-12-17 19:30:00,0.5741959595817441,271.49693577639135,W,W,<2,<100,<15,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,17,20,0.645,-0.048,16.09,0.0,12.375,2018,2018-12-17 20:30:00,0.6467835804965986,274.25602672548365,W,W,<2,<100,<15,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,17,21,0.659,-0.045,16.035,0.0,11.44,2018,2018-12-17 21:30:00,0.6605346319459715,273.90639423800275,W,W,<2,<100,<15,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,17,22,0.757,0.041,15.986,0.0,10.604,2018,2018-12-17 22:30:00,0.7581094907729359,266.8998229941645,W,W,<2,<100,<15,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,17,23,0.917,0.016,15.944,0.0,9.848,2018,2018-12-17 23:30:00,0.9171395749830012,269.0003931741795,W,W,<2,<100,<15,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,18,0,1.069,-0.193,15.905,0.0,9.162,2018,2018-12-18 00:30:00,1.0862826519833593,280.23408185322893,W,W,<2,<100,<15,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,18,1,1.018,-0.257,15.86,0.0,8.433,2018,2018-12-18 01:30:00,1.049939522067819,284.1685966155384,W,W,<2,<100,<15,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,18,2,0.765,-0.016,15.8,0.0,7.534,2018,2018-12-18 02:30:00,0.765167301967354,271.1981684129345,W,W,<2,<100,<15,744,56.85483870967742,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
351,Dec,18,3,0.452,0.41,15.739,0.0,6.61,2018,2018-12-18 03:30:00,0.6102491294545204,227.78946769177594,SW,W,<2,<100,<15,744,1.881720430107527,76.88172043010752,49.05913978494624,65.45698924731182,57.123655913978496
